history_id,player_id,team_id,season_id,start_date,end_date,contract_type
1,2289,2,1,2021-10-19,,Standard
2,2205,14,1,2021-10-19,,Standard
3,2205,14,2,2022-10-18,,Standard
4,2205,14,3,2023-10-24,,Standard
5,2205,14,4,2024-10-22,,Standard
6,2205,14,5,2025-10-21,,Standard
7,118,14,1,2021-10-19,,Standard
8,1888,16,1,2021-10-19,,Standard
9,1888,16,2,2022-10-18,,Standard
10,2074,14,1,2021-10-19,,Standard
11,2135,10,1,2021-10-19,,Standard
12,2135,10,2,2022-10-18,,Standard
13,132,14,1,2021-10-19,,Standard
14,3526,24,1,2021-10-19,,Standard
15,3526,24,2,2022-10-18,,Standard
16,3526,10,3,2023-10-24,,Standard
17,3526,27,4,2024-10-22,,Standard
18,3526,13,5,2025-10-21,,Standard
19,3085,2,1,2021-10-19,,Standard
20,4951,1,1,2021-10-19,,Standard
21,45,3,1,2021-10-19,,Standard
22,1561,29,1,2021-10-19,,Standard
23,1561,29,2,2022-10-18,,Standard
24,3916,14,1,2021-10-19,,Standard
25,3916,6,1,2021-10-19,,Standard
26,2756,16,1,2021-10-19,,Standard
27,2756,16,2,2022-10-18,,Standard
28,2756,16,3,2023-10-24,,Standard
29,2756,23,3,2023-10-24,,Standard
30,2756,23,4,2024-10-22,,Standard
31,2756,23,5,2025-10-21,,Standard
32,4591,16,1,2021-10-19,,Standard
33,4591,23,2,2022-10-18,,Standard
34,4591,23,3,2023-10-24,,Standard
35,4591,13,3,2023-10-24,,Standard
36,4591,20,4,2024-10-22,,Standard
37,3116,3,1,2021-10-19,,Standard
38,3116,23,1,2021-10-19,,Standard
39,1222,3,1,2021-10-19,,Standard
40,1222,3,2,2022-10-18,,Standard
41,1222,24,2,2022-10-18,,Standard
42,1222,24,3,2023-10-24,,Standard
43,1222,24,4,2024-10-22,,Standard
44,1222,11,5,2025-10-21,,Standard
45,2057,2,1,2021-10-19,,Standard
46,2057,2,2,2022-10-18,,Standard
47,2057,2,3,2023-10-24,,Standard
48,2057,2,4,2024-10-22,,Standard
49,2057,10,5,2025-10-21,,Standard
50,874,29,1,2021-10-19,,Standard
51,874,29,2,2022-10-18,,Standard
52,874,18,2,2022-10-18,,Standard
53,874,18,3,2023-10-24,,Standard
54,874,18,4,2024-10-22,,Standard
55,874,18,5,2025-10-21,,Standard
56,1702,8,1,2021-10-19,,Standard
57,1702,8,2,2022-10-18,,Standard
58,1702,11,3,2023-10-24,,Standard
59,1702,11,4,2024-10-22,,Standard
60,1702,11,5,2025-10-21,,Standard
61,5099,27,1,2021-10-19,,Standard
62,5099,28,1,2021-10-19,,Standard
63,5099,28,2,2022-10-18,,Standard
64,5099,28,3,2023-10-24,,Standard
65,5099,24,3,2023-10-24,,Standard
66,3918,20,1,2021-10-19,,Standard
67,3918,20,2,2022-10-18,,Standard
68,3918,15,3,2023-10-24,,Standard
69,4836,14,1,2021-10-19,,Standard
70,4836,14,2,2022-10-18,,Standard
71,4836,13,2,2022-10-18,,Standard
72,4836,13,3,2023-10-24,,Standard
73,4836,8,4,2024-10-22,,Standard
74,4836,26,5,2025-10-21,,Standard
75,2750,6,1,2021-10-19,,Standard
76,2750,6,2,2022-10-18,,Standard
77,2750,16,2,2022-10-18,,Standard
78,2750,16,3,2023-10-24,,Standard
79,2750,16,4,2024-10-22,,Standard
80,2750,29,5,2025-10-21,,Standard
81,1516,1,1,2021-10-19,,Standard
82,1516,30,3,2023-10-24,,Standard
83,1516,9,3,2023-10-24,,Standard
84,1516,17,3,2023-10-24,,Standard
85,1641,11,1,2021-10-19,,Standard
86,1641,11,2,2022-10-18,,Standard
87,1641,13,2,2022-10-18,,Standard
88,1641,24,3,2023-10-24,,Standard
89,1641,23,4,2024-10-22,,Standard
90,1641,23,5,2025-10-21,,Standard
91,159,11,1,2021-10-19,,Standard
92,159,14,1,2021-10-19,,Standard
93,2739,17,1,2021-10-19,,Standard
94,2739,17,2,2022-10-18,,Standard
95,2739,17,3,2023-10-24,,Standard
96,2739,17,4,2024-10-22,,Standard
97,2739,13,5,2025-10-21,,Standard
98,2742,22,1,2021-10-19,,Standard
99,2742,6,2,2022-10-18,,Standard
100,2742,17,3,2023-10-24,,Standard
101,2983,24,1,2021-10-19,,Standard
102,2983,7,2,2022-10-18,,Standard
103,2983,26,3,2023-10-24,,Standard
104,2133,13,1,2021-10-19,,Standard
105,2133,17,1,2021-10-19,,Standard
106,2133,17,2,2022-10-18,,Standard
107,274,13,1,2021-10-19,,Standard
108,274,13,2,2022-10-18,,Standard
109,274,13,3,2023-10-24,,Standard
110,274,23,3,2023-10-24,,Standard
111,274,13,4,2024-10-22,,Standard
112,274,13,5,2025-10-21,,Standard
113,1991,17,1,2021-10-19,,Standard
114,1991,17,2,2022-10-18,,Standard
115,1991,12,2,2022-10-18,,Standard
116,2395,14,1,2021-10-19,,Standard
117,2395,23,1,2021-10-19,,Standard
118,2395,8,2,2022-10-18,,Standard
119,2395,8,3,2023-10-24,,Standard
120,2395,8,4,2024-10-22,,Standard
121,2395,19,5,2025-10-21,,Standard
122,1181,28,1,2021-10-19,,Standard
123,1181,3,1,2021-10-19,,Standard
124,1181,5,2,2022-10-18,,Standard
125,1181,17,2,2022-10-18,,Standard
126,1732,3,1,2021-10-19,,Standard
127,1732,2,2,2022-10-18,,Standard
128,1832,3,1,2021-10-19,,Standard
129,1832,23,1,2021-10-19,,Standard
130,1832,23,2,2022-10-18,,Standard
131,1832,13,3,2023-10-24,,Standard
132,1832,13,4,2024-10-22,,Standard
133,1832,13,5,2025-10-21,,Standard
134,1832,6,5,2025-10-21,,Standard
135,3945,6,1,2021-10-19,,Standard
136,3945,6,2,2022-10-18,,Standard
137,986,10,1,2021-10-19,,Standard
138,986,10,2,2022-10-18,,Standard
139,986,10,3,2023-10-24,,Standard
140,986,10,4,2024-10-22,,Standard
141,986,10,5,2025-10-21,,Standard
142,1076,5,1,2021-10-19,,Standard
143,1076,5,2,2022-10-18,,Standard
144,1076,5,3,2023-10-24,,Standard
145,1076,26,4,2024-10-22,,Standard
146,1076,26,5,2025-10-21,,Standard
147,2288,3,1,2021-10-19,,Standard
148,2288,12,2,2022-10-18,,Standard
149,2288,12,3,2023-10-24,,Standard
150,2288,12,4,2024-10-22,,Standard
151,2024,17,1,2021-10-19,,Standard
152,2024,17,2,2022-10-18,,Standard
153,2024,2,3,2023-10-24,,Standard
154,2024,2,4,2024-10-22,,Standard
155,2024,25,5,2025-10-21,,Standard
156,863,14,1,2021-10-19,,Standard
157,1587,20,1,2021-10-19,,Standard
158,1587,30,2,2022-10-18,,Standard
159,1587,20,3,2023-10-24,,Standard
160,1587,9,3,2023-10-24,,Standard
161,1587,4,4,2024-10-22,,Standard
162,1587,15,5,2025-10-21,,Standard
163,1285,14,1,2021-10-19,,Standard
164,340,18,1,2021-10-19,,Standard
165,340,14,2,2022-10-18,,Standard
166,340,5,2,2022-10-18,,Standard
167,340,23,3,2023-10-24,,Standard
168,340,17,3,2023-10-24,,Standard
169,1694,23,1,2021-10-19,,Standard
170,1694,15,2,2022-10-18,,Standard
171,1694,6,2,2022-10-18,,Standard
172,1694,23,3,2023-10-24,,Standard
173,3113,3,1,2021-10-19,,Standard
174,3113,3,2,2022-10-18,,Standard
175,3113,1,3,2023-10-24,,Standard
176,3113,16,3,2023-10-24,,Standard
177,3113,29,4,2024-10-22,,Standard
178,3113,13,4,2024-10-22,,Standard
179,4449,19,1,2021-10-19,,Standard
180,4449,19,2,2022-10-18,,Standard
181,4449,28,3,2023-10-24,,Standard
182,4449,28,4,2024-10-22,,Standard
183,4449,28,5,2025-10-21,,Standard
184,2901,17,1,2021-10-19,,Standard
185,2901,17,2,2022-10-18,,Standard
186,2901,1,3,2023-10-24,,Standard
187,4721,13,2,2022-10-18,,Standard
188,1361,21,1,2021-10-19,,Standard
189,926,17,1,2021-10-19,,Standard
190,926,8,1,2021-10-19,,Standard
191,3161,30,1,2021-10-19,,Standard
192,3161,17,1,2021-10-19,,Standard
193,3161,29,1,2021-10-19,,Standard
194,3161,18,1,2021-10-19,,Standard
195,1915,4,1,2021-10-19,,Standard
196,1915,4,2,2022-10-18,,Standard
197,1915,4,3,2023-10-24,,Standard
198,1915,21,3,2023-10-24,,Standard
199,1573,13,1,2021-10-19,,Standard
200,1573,13,2,2022-10-18,,Standard
201,1573,13,3,2023-10-24,,Standard
202,1573,23,4,2024-10-22,,Standard
203,1573,23,5,2025-10-21,,Standard
204,1033,6,1,2021-10-19,,Standard
205,387,13,1,2021-10-19,,Standard
206,473,14,1,2021-10-19,,Standard
207,4870,29,1,2021-10-19,,Standard
208,364,10,1,2021-10-19,,Standard
209,4334,1,1,2021-10-19,,Standard
210,4334,12,1,2021-10-19,,Standard
211,4232,4,1,2021-10-19,,Standard
212,4232,30,1,2021-10-19,,Standard
213,4232,8,2,2022-10-18,,Standard
214,4232,4,3,2023-10-24,,Standard
215,2148,3,1,2021-10-19,,Standard
216,2148,3,2,2022-10-18,,Standard
217,2148,7,2,2022-10-18,,Standard
218,2148,7,3,2023-10-24,,Standard
219,2148,7,4,2024-10-22,,Standard
220,1477,2,1,2021-10-19,,Standard
221,4515,26,1,2021-10-19,,Standard
222,4515,12,1,2021-10-19,,Standard
223,4515,5,1,2021-10-19,,Standard
224,4515,6,3,2023-10-24,,Standard
225,4515,6,4,2024-10-22,,Standard
226,4630,19,1,2021-10-19,,Standard
227,4630,19,2,2022-10-18,,Standard
228,4630,19,3,2023-10-24,,Standard
229,4630,30,4,2024-10-22,,Standard
230,4630,26,4,2024-10-22,,Standard
231,4630,8,5,2025-10-21,,Standard
232,363,24,1,2021-10-19,,Standard
233,363,24,2,2022-10-18,,Standard
234,363,15,3,2023-10-24,,Standard
235,363,21,3,2023-10-24,,Standard
236,363,27,4,2024-10-22,,Standard
237,363,27,5,2025-10-21,,Standard
238,2522,7,1,2021-10-19,,Standard
239,4714,20,1,2021-10-19,,Standard
240,4714,7,2,2022-10-18,,Standard
241,4509,10,1,2021-10-19,,Standard
242,4509,10,2,2022-10-18,,Standard
243,4509,10,3,2023-10-24,,Standard
244,4509,7,4,2024-10-22,,Standard
245,4509,7,5,2025-10-21,,Standard
246,626,20,1,2021-10-19,,Standard
247,626,9,2,2022-10-18,,Standard
248,626,9,3,2023-10-24,,Standard
249,626,20,3,2023-10-24,,Standard
250,626,16,4,2024-10-22,,Standard
251,3196,16,1,2021-10-19,,Standard
252,3196,3,2,2022-10-18,,Standard
253,3196,7,2,2022-10-18,,Standard
254,3196,7,3,2023-10-24,,Standard
255,3196,7,4,2024-10-22,,Standard
256,3196,14,4,2024-10-22,,Standard
257,3201,13,1,2021-10-19,,Standard
258,3201,13,2,2022-10-18,,Standard
259,3201,23,3,2023-10-24,,Standard
260,3201,6,3,2023-10-24,,Standard
261,2677,13,2,2022-10-18,,Standard
262,2677,13,3,2023-10-24,,Standard
263,2677,13,4,2024-10-22,,Standard
264,2677,13,5,2025-10-21,,Standard
265,4687,5,1,2021-10-19,,Standard
266,4687,5,2,2022-10-18,,Standard
267,4687,5,3,2023-10-24,,Standard
268,4687,5,4,2024-10-22,,Standard
269,4687,5,5,2025-10-21,,Standard
270,4687,2,5,2025-10-21,,Standard
271,1873,23,1,2021-10-19,,Standard
272,1873,23,2,2022-10-18,,Standard
273,1873,23,3,2023-10-24,,Standard
274,1873,9,4,2024-10-22,,Standard
275,1873,9,5,2025-10-21,,Standard
276,2183,13,1,2021-10-19,,Standard
277,2183,13,2,2022-10-18,,Standard
278,2183,8,2,2022-10-18,,Standard
279,2183,8,3,2023-10-24,,Standard
280,2183,23,4,2024-10-22,,Standard
281,2406,9,1,2021-10-19,,Standard
282,2406,9,2,2022-10-18,,Standard
283,2406,10,3,2023-10-24,,Standard
284,2406,22,4,2024-10-22,,Standard
285,654,16,1,2021-10-19,,Standard
286,654,16,2,2022-10-18,,Standard
287,654,16,3,2023-10-24,,Standard
288,654,16,4,2024-10-22,,Standard
289,654,10,4,2024-10-22,,Standard
290,654,10,5,2025-10-21,,Standard
291,404,29,1,2021-10-19,,Standard
292,404,9,2,2022-10-18,,Standard
293,404,9,3,2023-10-24,,Standard
294,404,20,3,2023-10-24,,Standard
295,337,30,1,2021-10-19,,Standard
296,337,7,1,2021-10-19,,Standard
297,337,7,2,2022-10-18,,Standard
298,337,21,3,2023-10-24,,Standard
299,337,4,3,2023-10-24,,Standard
300,4478,14,1,2021-10-19,,Standard
301,4478,7,1,2021-10-19,,Standard
302,4478,4,1,2021-10-19,,Standard
303,4478,24,3,2023-10-24,,Standard
304,4743,12,1,2021-10-19,,Standard
305,4743,30,1,2021-10-19,,Standard
306,1019,14,1,2021-10-19,,Standard
307,1019,14,2,2022-10-18,,Standard
308,1019,14,3,2023-10-24,,Standard
309,1019,14,4,2024-10-22,,Standard
310,1019,7,4,2024-10-22,,Standard
311,1019,7,5,2025-10-21,,Standard
312,286,30,1,2021-10-19,,Standard
313,286,30,2,2022-10-18,,Standard
314,286,24,3,2023-10-24,,Standard
315,286,24,4,2024-10-22,,Standard
316,286,13,5,2025-10-21,,Standard
317,2707,25,1,2021-10-19,,Standard
318,2707,25,2,2022-10-18,,Standard
319,2707,17,3,2023-10-24,,Standard
320,2707,17,4,2024-10-22,,Standard
321,3927,22,1,2021-10-19,,Standard
322,3927,22,2,2022-10-18,,Standard
323,3927,24,2,2022-10-18,,Standard
324,1194,23,1,2021-10-19,,Standard
325,1194,3,1,2021-10-19,,Standard
326,1194,5,2,2022-10-18,,Standard
327,1194,5,3,2023-10-24,,Standard
328,1194,23,4,2024-10-22,,Standard
329,1194,23,5,2025-10-21,,Standard
330,228,26,1,2021-10-19,,Standard
331,228,26,2,2022-10-18,,Standard
332,228,26,3,2023-10-24,,Standard
333,228,27,4,2024-10-22,,Standard
334,228,27,5,2025-10-21,,Standard
335,3843,8,1,2021-10-19,,Standard
336,3843,18,2,2022-10-18,,Standard
337,2678,17,2,2022-10-18,,Standard
338,2601,12,1,2021-10-19,,Standard
339,2601,26,1,2021-10-19,,Standard
340,1840,26,1,2021-10-19,,Standard
341,1453,20,1,2021-10-19,,Standard
342,1453,20,2,2022-10-18,,Standard
343,1453,20,3,2023-10-24,,Standard
344,1453,9,3,2023-10-24,,Standard
345,4012,19,1,2021-10-19,,Standard
346,4012,27,1,2021-10-19,,Standard
347,4012,30,1,2021-10-19,,Standard
348,961,24,1,2021-10-19,,Standard
349,961,17,2,2022-10-18,,Standard
350,961,17,3,2023-10-24,,Standard
351,961,26,4,2024-10-22,,Standard
352,1696,10,1,2021-10-19,,Standard
353,1696,10,2,2022-10-18,,Standard
354,1696,10,3,2023-10-24,,Standard
355,1696,10,4,2024-10-22,,Standard
356,1696,10,5,2025-10-21,,Standard
357,3075,17,1,2021-10-19,,Standard
358,3075,17,2,2022-10-18,,Standard
359,3075,17,3,2023-10-24,,Standard
360,3075,17,4,2024-10-22,,Standard
361,3075,30,4,2024-10-22,,Standard
362,3075,30,5,2025-10-21,,Standard
363,3075,7,5,2025-10-21,,Standard
364,254,8,1,2021-10-19,,Standard
365,254,30,2,2022-10-18,,Standard
366,254,28,2,2022-10-18,,Standard
367,283,14,1,2021-10-19,,Standard
368,2025,12,1,2021-10-19,,Standard
369,2025,26,1,2021-10-19,,Standard
370,2025,1,2,2022-10-18,,Standard
371,2025,7,2,2022-10-18,,Standard
372,2025,8,3,2023-10-24,,Standard
373,1699,8,1,2021-10-19,,Standard
374,1699,10,2,2022-10-18,,Standard
375,3345,20,1,2021-10-19,,Standard
376,3345,9,2,2022-10-18,,Standard
377,3345,3,2,2022-10-18,,Standard
378,2673,26,1,2021-10-19,,Standard
379,2673,26,2,2022-10-18,,Standard
380,2673,26,3,2023-10-24,,Standard
381,2673,26,4,2024-10-22,,Standard
382,2673,14,4,2024-10-22,,Standard
383,3013,25,1,2021-10-19,,Standard
384,2951,25,1,2021-10-19,,Standard
385,2951,19,1,2021-10-19,,Standard
386,2951,19,2,2022-10-18,,Standard
387,2951,19,3,2023-10-24,,Standard
388,2951,19,4,2024-10-22,,Standard
389,2951,30,5,2025-10-21,,Standard
390,2951,1,5,2025-10-21,,Standard
391,5106,25,1,2021-10-19,,Standard
392,5106,16,2,2022-10-18,,Standard
393,5106,19,3,2023-10-24,,Standard
394,4049,2,1,2021-10-19,,Standard
395,4049,11,1,2021-10-19,,Standard
396,4049,14,2,2022-10-18,,Standard
397,4049,28,3,2023-10-24,,Standard
398,4049,3,3,2023-10-24,,Standard
399,4049,3,4,2024-10-22,,Standard
400,4049,10,4,2024-10-22,,Standard
401,4049,9,4,2024-10-22,,Standard
402,4049,26,5,2025-10-21,,Standard
403,4049,6,5,2025-10-21,,Standard
404,1080,16,1,2021-10-19,,Standard
405,1080,16,2,2022-10-18,,Standard
406,1080,23,2,2022-10-18,,Standard
407,1128,1,1,2021-10-19,,Standard
408,1128,27,2,2022-10-18,,Standard
409,3439,9,1,2021-10-19,,Standard
410,3439,29,2,2022-10-18,,Standard
411,3439,29,3,2023-10-24,,Standard
412,3439,28,3,2023-10-24,,Standard
413,3439,28,4,2024-10-22,,Standard
414,3439,19,4,2024-10-22,,Standard
415,3439,27,5,2025-10-21,,Standard
416,677,30,1,2021-10-19,,Standard
417,677,8,2,2022-10-18,,Standard
418,677,8,3,2023-10-24,,Standard
419,677,22,4,2024-10-22,,Standard
420,677,15,5,2025-10-21,,Standard
421,3620,4,1,2021-10-19,,Standard
422,3620,4,2,2022-10-18,,Standard
423,3620,13,2,2022-10-18,,Standard
424,3620,13,3,2023-10-24,,Standard
425,3620,24,4,2024-10-22,,Standard
426,3620,4,5,2025-10-21,,Standard
427,3620,27,5,2025-10-21,,Standard
428,734,22,2,2022-10-18,,Standard
429,3258,21,1,2021-10-19,,Standard
430,3258,21,2,2022-10-18,,Standard
431,3258,2,2,2022-10-18,,Standard
432,3258,30,3,2023-10-24,,Standard
433,3258,9,3,2023-10-24,,Standard
434,3258,21,3,2023-10-24,,Standard
435,3650,10,1,2021-10-19,,Standard
436,3650,28,2,2022-10-18,,Standard
437,3650,28,3,2023-10-24,,Standard
438,618,7,1,2021-10-19,,Standard
439,618,7,2,2022-10-18,,Standard
440,618,11,3,2023-10-24,,Standard
441,928,25,1,2021-10-19,,Standard
442,928,13,1,2021-10-19,,Standard
443,928,13,2,2022-10-18,,Standard
444,928,13,3,2023-10-24,,Standard
445,928,23,3,2023-10-24,,Standard
446,1621,29,1,2021-10-19,,Standard
447,1621,18,2,2022-10-18,,Standard
448,1621,18,3,2023-10-24,,Standard
449,1621,18,4,2024-10-22,,Standard
450,1621,18,5,2025-10-21,,Standard
451,23,15,1,2021-10-19,,Standard
452,23,15,2,2022-10-18,,Standard
453,23,11,4,2024-10-22,,Standard
454,23,11,5,2025-10-21,,Standard
455,1831,7,1,2021-10-19,,Standard
456,1831,7,2,2022-10-18,,Standard
457,1831,7,3,2023-10-24,,Standard
458,1831,9,4,2024-10-22,,Standard
459,1831,8,5,2025-10-21,,Standard
460,4275,25,1,2021-10-19,,Standard
461,4275,19,1,2021-10-19,,Standard
462,624,7,1,2021-10-19,,Standard
463,3422,16,1,2021-10-19,,Standard
464,3422,16,2,2022-10-18,,Standard
465,115,17,1,2021-10-19,,Standard
466,115,17,2,2022-10-18,,Standard
467,115,17,3,2023-10-24,,Standard
468,115,17,4,2024-10-22,,Standard
469,115,17,5,2025-10-21,,Standard
470,1318,3,1,2021-10-19,,Standard
471,1318,13,1,2021-10-19,,Standard
472,1318,8,1,2021-10-19,,Standard
473,1092,26,2,2022-10-18,,Standard
474,1996,1,1,2021-10-19,,Standard
475,3313,30,1,2021-10-19,,Standard
476,3313,6,2,2022-10-18,,Standard
477,985,23,1,2021-10-19,,Standard
478,985,3,1,2021-10-19,,Standard
479,985,3,2,2022-10-18,,Standard
480,985,7,3,2023-10-24,,Standard
481,985,4,3,2023-10-24,,Standard
482,985,4,4,2024-10-22,,Standard
483,985,10,5,2025-10-21,,Standard
484,2992,9,1,2021-10-19,,Standard
485,2992,9,2,2022-10-18,,Standard
486,117,17,1,2021-10-19,,Standard
487,117,17,2,2022-10-18,,Standard
488,117,17,3,2023-10-24,,Standard
489,117,17,5,2025-10-21,,Standard
490,3552,29,1,2021-10-19,,Standard
491,2054,21,1,2021-10-19,,Standard
492,2591,5,1,2021-10-19,,Standard
493,2591,5,2,2022-10-18,,Standard
494,2591,5,3,2023-10-24,,Standard
495,2591,5,4,2024-10-22,,Standard
496,2591,26,4,2024-10-22,,Standard
497,2591,26,5,2025-10-21,,Standard
498,3539,24,1,2021-10-19,,Standard
499,3539,4,4,2024-10-22,,Standard
500,3539,19,4,2024-10-22,,Standard
501,816,29,1,2021-10-19,,Standard
502,816,29,2,2022-10-18,,Standard
503,816,29,3,2023-10-24,,Standard
504,816,29,4,2024-10-22,,Standard
505,816,20,5,2025-10-21,,Standard
506,1864,22,1,2021-10-19,,Standard
507,1864,22,2,2022-10-18,,Standard
508,1864,22,3,2023-10-24,,Standard
509,1864,22,4,2024-10-22,,Standard
510,1864,17,5,2025-10-21,,Standard
511,1139,30,1,2021-10-19,,Standard
512,1139,7,1,2021-10-19,,Standard
513,1139,7,2,2022-10-18,,Standard
514,1139,3,2,2022-10-18,,Standard
515,1139,3,3,2023-10-24,,Standard
516,1139,14,3,2023-10-24,,Standard
517,1139,7,4,2024-10-22,,Standard
518,4325,16,1,2021-10-19,,Standard
519,4325,2,1,2021-10-19,,Standard
520,2048,17,1,2021-10-19,,Standard
521,2048,13,1,2021-10-19,,Standard
522,355,28,1,2021-10-19,,Standard
523,355,28,2,2022-10-18,,Standard
524,1669,9,1,2021-10-19,,Standard
525,1669,25,2,2022-10-18,,Standard
526,1669,25,3,2023-10-24,,Standard
527,1669,25,4,2024-10-22,,Standard
528,1669,25,5,2025-10-21,,Standard
529,1866,3,1,2021-10-19,,Standard
530,1866,3,2,2022-10-18,,Standard
531,1866,9,3,2023-10-24,,Standard
532,2972,27,1,2021-10-19,,Standard
533,2972,27,2,2022-10-18,,Standard
534,2972,27,3,2023-10-24,,Standard
535,2972,12,3,2023-10-24,,Standard
536,2972,26,4,2024-10-22,,Standard
537,2972,26,5,2025-10-21,,Standard
538,1638,8,1,2021-10-19,,Standard
539,1638,8,2,2022-10-18,,Standard
540,1638,8,3,2023-10-24,,Standard
541,1638,8,4,2024-10-22,,Standard
542,1638,8,5,2025-10-21,,Standard
543,4757,3,2,2022-10-18,,Standard
544,4757,24,2,2022-10-18,,Standard
545,4757,18,3,2023-10-24,,Standard
546,4205,2,1,2021-10-19,,Standard
547,4205,2,2,2022-10-18,,Standard
548,4205,15,3,2023-10-24,,Standard
549,4205,15,4,2024-10-22,,Standard
550,4205,30,4,2024-10-22,,Standard
551,4205,14,5,2025-10-21,,Standard
552,99,15,1,2021-10-19,,Standard
553,99,18,2,2022-10-18,,Standard
554,99,18,3,2023-10-24,,Standard
555,99,10,4,2024-10-22,,Standard
556,99,16,4,2024-10-22,,Standard
557,99,29,5,2025-10-21,,Standard
558,99,15,5,2025-10-21,,Standard
559,99,18,5,2025-10-21,,Standard
560,3662,7,1,2021-10-19,,Standard
561,3662,7,2,2022-10-18,,Standard
562,3662,7,3,2023-10-24,,Standard
563,3662,7,4,2024-10-22,,Standard
564,3662,7,5,2025-10-21,,Standard
565,4678,2,2,2022-10-18,,Standard
566,3735,20,1,2021-10-19,,Standard
567,3735,20,2,2022-10-18,,Standard
568,3735,20,3,2023-10-24,,Standard
569,3735,18,4,2024-10-22,,Standard
570,3735,18,5,2025-10-21,,Standard
571,4882,10,1,2021-10-19,,Standard
572,4882,10,2,2022-10-18,,Standard
573,4882,10,3,2023-10-24,,Standard
574,4882,10,4,2024-10-22,,Standard
575,4882,16,4,2024-10-22,,Standard
576,4882,16,5,2025-10-21,,Standard
577,3499,2,1,2021-10-19,,Standard
578,1303,23,1,2021-10-19,,Standard
579,1303,23,2,2022-10-18,,Standard
580,1303,23,3,2023-10-24,,Standard
581,1303,23,4,2024-10-22,,Standard
582,1303,23,5,2025-10-21,,Standard
583,1344,7,3,2023-10-24,,Standard
584,1344,7,4,2024-10-22,,Standard
585,4006,24,2,2022-10-18,,Standard
586,4006,21,2,2022-10-18,,Standard
587,4006,10,3,2023-10-24,,Standard
588,4006,8,4,2024-10-22,,Standard
589,4006,26,5,2025-10-21,,Standard
590,694,1,1,2021-10-19,,Standard
591,694,1,2,2022-10-18,,Standard
592,694,1,3,2023-10-24,,Standard
593,694,1,4,2024-10-22,,Standard
594,694,11,5,2025-10-21,,Standard
595,405,1,1,2021-10-19,,Standard
596,405,1,2,2022-10-18,,Standard
597,405,1,3,2023-10-24,,Standard
598,405,1,4,2024-10-22,,Standard
599,405,13,4,2024-10-22,,Standard
600,405,13,5,2025-10-21,,Standard
601,3372,25,1,2021-10-19,,Standard
602,3372,25,2,2022-10-18,,Standard
603,3372,24,3,2023-10-24,,Standard
604,3372,24,4,2024-10-22,,Standard
605,3372,4,4,2024-10-22,,Standard
606,3372,29,5,2025-10-21,,Standard
607,3073,21,3,2023-10-24,,Standard
608,3073,4,3,2023-10-24,,Standard
609,3073,4,4,2024-10-22,,Standard
610,3073,24,4,2024-10-22,,Standard
611,2327,8,1,2021-10-19,,Standard
612,2327,8,2,2022-10-18,,Standard
613,2327,8,3,2023-10-24,,Standard
614,2327,8,4,2024-10-22,,Standard
615,2327,8,5,2025-10-21,,Standard
616,3653,7,1,2021-10-19,,Standard
617,3653,30,1,2021-10-19,,Standard
618,3653,30,2,2022-10-18,,Standard
619,3653,2,3,2023-10-24,,Standard
620,3653,2,4,2024-10-22,,Standard
621,3653,1,5,2025-10-21,,Standard
622,3653,10,5,2025-10-21,,Standard
623,2320,23,1,2021-10-19,,Standard
624,2320,27,1,2021-10-19,,Standard
625,1469,22,1,2021-10-19,,Standard
626,1469,6,1,2021-10-19,,Standard
627,1518,3,1,2021-10-19,,Standard
628,1518,17,1,2021-10-19,,Standard
629,2141,29,1,2021-10-19,,Standard
630,2141,17,2,2022-10-18,,Standard
631,2141,22,3,2023-10-24,,Standard
632,2141,18,4,2024-10-22,,Standard
633,2141,18,5,2025-10-21,,Standard
634,2954,12,1,2021-10-19,,Standard
635,2954,12,2,2022-10-18,,Standard
636,2954,12,3,2023-10-24,,Standard
637,2954,12,4,2024-10-22,,Standard
638,2954,12,5,2025-10-21,,Standard
639,3413,12,4,2024-10-22,,Standard
640,3219,26,1,2021-10-19,,Standard
641,2385,15,1,2021-10-19,,Standard
642,2385,15,2,2022-10-18,,Standard
643,2385,30,3,2023-10-24,,Standard
644,2385,24,4,2024-10-22,,Standard
645,2385,22,5,2025-10-21,,Standard
646,2385,7,5,2025-10-21,,Standard
647,2385,8,5,2025-10-21,,Standard
648,96,6,1,2021-10-19,,Standard
649,96,12,1,2021-10-19,,Standard
650,1852,30,1,2021-10-19,,Standard
651,1852,4,1,2021-10-19,,Standard
652,1852,23,2,2022-10-18,,Standard
653,5065,1,1,2021-10-19,,Standard
654,5065,30,2,2022-10-18,,Standard
655,5065,30,3,2023-10-24,,Standard
656,5065,16,3,2023-10-24,,Standard
657,5065,17,4,2024-10-22,,Standard
658,5065,20,4,2024-10-22,,Standard
659,1085,28,1,2021-10-19,,Standard
660,3966,18,1,2021-10-19,,Standard
661,3966,18,2,2022-10-18,,Standard
662,3966,14,2,2022-10-18,,Standard
663,3966,14,3,2023-10-24,,Standard
664,3966,14,4,2024-10-22,,Standard
665,3966,3,4,2024-10-22,,Standard
666,3966,7,5,2025-10-21,,Standard
667,4566,18,1,2021-10-19,,Standard
668,4566,18,2,2022-10-18,,Standard
669,4566,18,3,2023-10-24,,Standard
670,4566,20,4,2024-10-22,,Standard
671,4566,20,5,2025-10-21,,Standard
