full_name,team_name,position,season,avg_pts,avg_reb,avg_ast,per
Caris LeVert,Cleveland Cavaliers,SG,2022-23,11.80,3.71,3.78,12.98
Raul Neto,Philadelphia 76ers,SG,2019-20,3.77,0.84,1.30,12.98
Jordan Poole,Washington Wizards,SG,2023-24,16.54,2.59,4.18,12.97
Lou Williams,Atlanta Hawks,SG,2021-22,5.53,1.36,1.64,12.97
Patrick Beverley,Milwaukee Bucks,SG,2023-24,6.04,3.62,2.62,12.96
Bryn Forbes,San Antonio Spurs,SG,2021-22,8.25,1.43,0.93,12.95
Khem Birch,Toronto Raptors,C,2021-22,4.33,4.19,0.98,12.94
Patrick Patterson,Los Angeles Clippers,SF,2019-20,4.06,2.10,0.57,12.93
Dominick Barlow,San Antonio Spurs,SF,2022-23,3.44,3.19,0.75,12.93
Jalen McDaniels,Charlotte Hornets,SF,2022-23,10.63,4.82,1.98,12.92
Max Strus,Miami Heat,SG,2021-22,9.88,2.77,1.26,12.91
Grayson Allen,Memphis Grizzlies,SG,2019-20,7.02,1.81,1.11,12.91
Will Barton,Denver Nuggets,SG,2020-21,12.70,4.04,3.23,12.90
Justin Champagnie,Toronto Raptors,SG,2021-22,1.33,1.18,0.18,12.89
Jae Crowder,Phoenix Suns,SF,2021-22,8.32,4.66,1.63,12.89
Cameron Payne,Philadelphia 76ers,SG,2023-24,8.97,1.72,3.00,12.88
Mamadi Diakite,Oklahoma City Thunder,SF,2021-22,4.00,4.21,0.14,12.88
Jae Crowder,Phoenix Suns,SF,2020-21,8.38,3.92,1.76,12.87
Torrey Craig,Phoenix Suns,SF,2021-22,6.93,4.26,1.22,12.86
Cedi Osman,San Antonio Spurs,SF,2023-24,6.79,2.50,1.65,12.86
Leaky Black,Charlotte Hornets,SF,2023-24,1.41,0.98,0.49,12.84
Norman Powell,Portland Trail Blazers,SG,2020-21,16.43,3.18,1.86,12.83
Desmond Bane,Memphis Grizzlies,SG,2020-21,9.06,3.04,1.71,12.83
R.J. Hampton,Orlando Magic,SG,2022-23,3.39,0.89,0.77,12.81
Trevor Ariza,Miami Heat,SF,2020-21,9.10,4.65,1.77,12.80
Coby White,Chicago Bulls,SG,2021-22,12.06,2.84,2.75,12.80
Jake LaRavia,Memphis Grizzlies,SF,2023-24,7.29,2.46,1.12,12.79
Chris Clemons,Houston Rockets,SG,2019-20,2.56,0.48,0.43,12.79
Aaron Wiggins,Oklahoma City Thunder,SG,2022-23,5.84,2.57,0.98,12.79
Dylan Windler,Cleveland Cavaliers,SG,2020-21,4.47,2.97,0.92,12.79
Torrey Craig,Phoenix Suns,SF,2022-23,7.44,5.39,1.48,12.78
Rajon Rondo,Atlanta Hawks,SG,2020-21,3.53,1.83,3.17,12.78
Maxi Kleber,Dallas Mavericks,SF,2021-22,6.63,5.65,1.10,12.78
Kentavious Caldwell-Pope,Washington Wizards,SG,2021-22,13.22,3.39,1.88,12.77
Bruce Brown,Toronto Raptors,SG,2023-24,8.86,3.51,2.49,12.77
Malik Beasley,Minnesota Timberwolves,SG,2021-22,11.91,2.84,1.45,12.77
Daniel Oturu,Los Angeles Clippers,C,2020-21,1.02,0.91,0.19,12.76
Skylar Mays,Atlanta Hawks,SG,2021-22,1.19,0.37,0.25,12.76
Peyton Watson,Denver Nuggets,SG,2023-24,6.49,3.15,1.05,12.76
Josh Jackson,Detroit Pistons,SG,2020-21,12.74,3.91,2.20,12.75
Yuta Watanabe,Toronto Raptors,SG,2021-22,2.91,1.64,0.38,12.75
Grayson Allen,Milwaukee Bucks,SG,2022-23,10.27,3.25,2.23,12.74
Juan Toscano-Anderson,Golden State Warriors,SF,2021-22,3.68,2.17,1.57,12.74
Wenyen Gabriel,Los Angeles Lakers,SF,2021-22,6.05,3.90,0.57,12.72
Cedi Osman,Cleveland Cavaliers,SF,2021-22,9.99,2.06,1.90,12.72
Aaron Nesmith,Indiana Pacers,SG,2023-24,12.18,3.82,1.50,12.72
Cameron Payne,Milwaukee Bucks,SG,2023-24,5.82,1.24,2.18,12.72
Seth Curry,Philadelphia 76ers,SG,2020-21,12.05,2.31,2.63,12.72
Malik Beasley,Utah Jazz,SG,2022-23,13.38,3.58,1.69,12.70
OG Anunoby,New York Knicks,SG,2023-24,12.04,3.78,1.30,12.69
Marcus Smart,Boston Celtics,SG,2022-23,11.52,3.13,6.26,12.69
De'Anthony Melton,Philadelphia 76ers,SG,2022-23,9.87,3.95,2.49,12.68
Herbert Jones,New Orleans Pelicans,SF,2023-24,10.87,3.53,2.58,12.68
Trey Murphy III,New Orleans Pelicans,SF,2021-22,4.39,1.93,0.50,12.67
Lou Williams,Atlanta Hawks,SG,2020-21,9.96,2.08,3.38,12.67
Dorian Finney-Smith,Dallas Mavericks,SF,2019-20,9.55,5.70,1.61,12.66
P.J. Tucker,Miami Heat,SF,2021-22,7.19,5.16,1.99,12.66
James Ennis III,Orlando Magic,SF,2020-21,6.76,3.25,1.22,12.66
John Konchar,Memphis Grizzlies,SG,2022-23,4.92,4.19,1.35,12.65
Killian Hayes,Detroit Pistons,SG,2023-24,5.78,2.38,4.10,12.64
Jaden Hardy,Dallas Mavericks,SG,2023-24,6.46,1.60,1.33,12.63
Kevin Huerter,Atlanta Hawks,SG,2019-20,12.21,4.07,3.80,12.62
Jose Alvarado,New Orleans Pelicans,SG,2023-24,6.11,1.97,1.80,12.62
Gary Trent Jr.,Toronto Raptors,SG,2023-24,12.49,2.41,1.53,12.61
Kevin Knox II,New York Knicks,SF,2021-22,1.27,0.59,0.08,12.60
Keita Bates-Diop,Denver Nuggets,SF,2019-20,3.36,1.55,0.00,12.60
Brandon Boston,Los Angeles Clippers,SG,2021-22,5.20,1.68,0.77,12.59
DeAndre' Bembry,Brooklyn Nets,SG,2021-22,5.25,2.87,1.13,12.58
Darius Bazley,Oklahoma City Thunder,SF,2019-20,5.61,4.03,0.67,12.58
Jaylen Nowell,Minnesota Timberwolves,SG,2020-21,6.42,1.61,1.05,12.57
Thanasis Antetokounmpo,Milwaukee Bucks,SF,2019-20,1.31,0.57,0.36,12.56
Derrick Jones Jr.,Chicago Bulls,SF,2021-22,4.69,2.77,0.49,12.56
Cam Reddish,Atlanta Hawks,SG,2021-22,11.60,2.40,1.09,12.56
Denzel Valentine,Chicago Bulls,SG,2020-21,5.64,2.74,1.46,12.56
Cory Joseph,Detroit Pistons,SG,2022-23,5.85,1.45,2.97,12.55
Devonte' Graham,New Orleans Pelicans,SG,2021-22,11.56,2.27,4.05,12.55
Andre Iguodala,Miami Heat,SG,2019-20,4.36,3.55,2.32,12.55
Jalen Suggs,Orlando Magic,SG,2022-23,9.70,2.98,2.87,12.54
Furkan Korkmaz,Philadelphia 76ers,SG,2020-21,8.21,1.85,1.34,12.54
Bruno Caboclo,Memphis Grizzlies,SF,2019-20,1.55,1.10,0.25,12.54
Buddy Hield,Sacramento Kings,SG,2021-22,14.40,4.02,1.91,12.53
JaKarr Sampson,Indiana Pacers,SF,2019-20,2.64,1.49,0.36,12.53
Daniel Theis,Houston Rockets,PF,2021-22,4.27,2.55,0.39,12.53
Trent Forrest,Utah Jazz,SG,2020-21,1.66,0.83,0.85,12.52
AJ Griffin,Atlanta Hawks,SF,2022-23,7.79,1.87,0.89,12.52
Luka Samanic,Utah Jazz,SF,2023-24,2.21,1.28,0.24,12.51
Reggie Jackson,Denver Nuggets,SG,2023-24,10.16,1.89,3.76,12.50
Quinn Cook,Cleveland Cavaliers,SG,2020-21,3.91,1.09,1.18,12.49
James Johnson,Dallas Mavericks,SF,2020-21,4.49,2.32,1.35,12.48
Austin Reaves,Los Angeles Lakers,SG,2021-22,5.92,2.57,1.47,12.48
Dean Wade,Cleveland Cavaliers,PF,2020-21,5.22,2.99,1.03,12.48
A.J. Lawson,Dallas Mavericks,SG,2023-24,2.31,0.85,0.34,12.47
Theo Pinson,Dallas Mavericks,SG,2021-22,1.60,0.70,0.57,12.47
Brad Wanamaker,Boston Celtics,SG,2019-20,6.76,2.00,2.49,12.46
Khem Birch,Orlando Magic,C,2019-20,2.94,3.06,0.69,12.46
Bismack Biyombo,Memphis Grizzlies,C,2023-24,4.88,5.97,1.59,12.46
Eric Gordon,Los Angeles Clippers,SG,2022-23,10.95,1.68,2.14,12.46
Patrick Baldwin Jr.,Washington Wizards,SF,2023-24,2.80,2.05,0.48,12.44
Marcus Smart,Memphis Grizzlies,SG,2023-24,14.45,2.65,4.30,12.44
Danuel House Jr.,Utah Jazz,SG,2021-22,5.90,2.34,0.86,12.44
Elfrid Payton,New York Knicks,SG,2020-21,9.98,3.38,3.17,12.43
Sterling Brown,Houston Rockets,SG,2020-21,7.85,4.23,1.36,12.43
Thanasis Antetokounmpo,Milwaukee Bucks,SF,2021-22,2.14,1.26,0.28,12.43
Trey Jemison III,Memphis Grizzlies,C,2023-24,7.13,5.54,1.13,12.42
Reggie Perry,Brooklyn Nets,PF,2020-21,1.39,1.30,0.25,12.41
Jahmi'us Ramsey,Toronto Raptors,SG,2023-24,5.22,2.44,0.89,12.41
Nassir Little,Portland Trail Blazers,SG,2020-21,3.86,2.25,0.40,12.41
Edmond Sumner,Indiana Pacers,SG,2020-21,6.05,1.42,0.74,12.41
Harrison Barnes,Sacramento Kings,SF,2023-24,12.20,3.04,1.21,12.40
Luke Kornet,Chicago Bulls,C,2019-20,4.13,1.62,0.62,12.40
Matt Thomas,Utah Jazz,SG,2020-21,2.43,0.82,0.36,12.40
Duncan Robinson,Miami Heat,SF,2019-20,13.47,3.18,1.40,12.40
Keita Bates-Diop,Phoenix Suns,SF,2023-24,3.41,1.98,0.67,12.39
Mike Scott,Philadelphia 76ers,SF,2019-20,5.83,3.54,0.80,12.38
Trent Forrest,Utah Jazz,SG,2021-22,2.79,1.41,1.51,12.37
Robert Covington,Portland Trail Blazers,SF,2020-21,8.47,6.66,1.67,12.36
Lonnie Walker IV,Los Angeles Lakers,SG,2022-23,9.21,1.54,0.90,12.36
James Ennis III,Philadelphia 76ers,SF,2019-20,5.70,3.00,0.82,12.36
Luke Kornet,Chicago Bulls,C,2020-21,0.65,0.38,0.10,12.35
Jordan Nwora,Milwaukee Bucks,SF,2022-23,4.24,2.17,0.70,12.35
Sam Merrill,Milwaukee Bucks,SG,2020-21,1.48,0.50,0.35,12.35
Jericho Sims,New York Knicks,C,2023-24,1.21,1.93,0.33,12.35
Will Barton,Washington Wizards,SG,2022-23,5.90,2.13,1.83,12.34
Pat Connaughton,Milwaukee Bucks,SG,2022-23,7.52,4.56,1.24,12.33
Olivier Sarr,Oklahoma City Thunder,C,2022-23,2.12,1.82,0.24,12.32
Jared Butler,Oklahoma City Thunder,SG,2022-23,3.36,0.36,0.73,12.32
Svi Mykhailiuk,Boston Celtics,SG,2023-24,2.05,0.65,0.44,12.32
Bryn Forbes,Milwaukee Bucks,SG,2020-21,9.87,1.58,0.63,12.32
Taurean Prince,Brooklyn Nets,SF,2020-21,8.08,2.83,0.58,12.32
Yogi Ferrell,Sacramento Kings,SG,2019-20,3.03,0.68,0.96,12.31
Nerlens Noel,New York Knicks,C,2021-22,2.74,4.55,0.74,12.31
Yuta Watanabe,Brooklyn Nets,SG,2022-23,4.74,2.07,0.71,12.31
Damion Lee,Golden State Warriors,SG,2021-22,6.49,2.82,0.88,12.30
Julian Champagnie,San Antonio Spurs,SF,2023-24,6.22,2.54,1.27,12.30
Andrew Nembhard,Indiana Pacers,SG,2023-24,8.94,2.01,4.00,12.30
Dennis Schröder,Los Angeles Lakers,SG,2022-23,12.21,2.43,4.38,12.30
Cody Martin,Charlotte Hornets,SF,2020-21,3.23,2.52,1.34,12.29
Jalen McDaniels,Philadelphia 76ers,SF,2022-23,6.15,2.92,0.73,12.27
Shaedon Sharpe,Portland Trail Blazers,SG,2023-24,10.00,3.14,1.84,12.27
Tre Jones,San Antonio Spurs,SG,2020-21,1.45,0.32,0.60,12.26
Jared Butler,Utah Jazz,SG,2021-22,2.30,0.64,0.90,12.26
Tim Hardaway Jr.,Dallas Mavericks,SG,2022-23,14.35,3.54,1.82,12.26
Brandon Knight,Detroit Pistons,SG,2019-20,8.67,1.75,3.17,12.25
D.J. Wilson,Milwaukee Bucks,SF,2019-20,1.99,1.37,0.37,12.25
Svi Mykhailiuk,Oklahoma City Thunder,SG,2020-21,9.39,2.70,1.61,12.24
Aron Baynes,Toronto Raptors,C,2020-21,4.50,3.79,0.65,12.24
Blake Griffin,Detroit Pistons,SF,2020-21,11.67,4.95,3.67,12.24
Gary Clark,Houston Rockets,SF,2019-20,2.41,1.38,0.41,12.24
Josh Okogie,Minnesota Timberwolves,SG,2019-20,8.33,4.19,1.55,12.23
Cameron Johnson,Phoenix Suns,SF,2020-21,9.55,3.32,1.43,12.22
Jalen McDaniels,Charlotte Hornets,SF,2020-21,5.58,2.73,0.85,12.22
Shake Milton,Philadelphia 76ers,SG,2021-22,7.89,2.49,2.44,12.21
Troy Brown Jr.,Chicago Bulls,SG,2020-21,5.07,3.14,0.71,12.21
Oshae Brissett,Indiana Pacers,SG,2022-23,4.85,2.66,0.54,12.21
DeAndre' Bembry,Toronto Raptors,SG,2020-21,4.51,2.25,1.65,12.20
Kris Dunn,Chicago Bulls,SG,2019-20,7.31,3.65,3.39,12.20
Dorian Finney-Smith,Dallas Mavericks,SF,2021-22,10.86,4.63,1.85,12.20
Theo Maledon,Oklahoma City Thunder,SG,2021-22,5.01,1.82,1.54,12.19
Jacob Gilyard,Memphis Grizzlies,SG,2023-24,3.53,0.88,2.67,12.19
Tosan Evbuomwan,Detroit Pistons,SF,2023-24,5.06,2.56,0.56,12.19
Brodric Thomas,Boston Celtics,SG,2021-22,0.70,0.33,0.37,12.18
Elie Okobo,Phoenix Suns,SG,2019-20,3.13,1.29,1.64,12.18
PJ Dozier,Denver Nuggets,SG,2019-20,4.10,1.34,1.54,12.17
Simone Fontecchio,Utah Jazz,SF,2023-24,8.56,3.38,1.40,12.17
Payton Pritchard,Boston Celtics,SG,2020-21,7.73,2.39,1.82,12.17
RJ Barrett,New York Knicks,SG,2019-20,14.09,4.89,2.51,12.16
Joe Ingles,Milwaukee Bucks,SG,2022-23,6.60,2.67,3.13,12.16
James Johnson,Miami Heat,SF,2019-20,2.27,1.16,0.47,12.15
Kevin Huerter,Atlanta Hawks,SG,2021-22,11.89,3.39,2.71,12.15
Malachi Flynn,Toronto Raptors,SG,2020-21,5.79,1.90,2.25,12.15
Gordon Hayward,Oklahoma City Thunder,SF,2023-24,5.31,2.46,1.62,12.15
Keon Johnson,Brooklyn Nets,SG,2023-24,2.07,0.47,0.20,12.13
Raul Neto,Cleveland Cavaliers,SG,2022-23,2.01,0.59,1.01,12.13
Luguentz Dort,Oklahoma City Thunder,SG,2021-22,16.87,4.08,1.69,12.13
Derrick Jones Jr.,Dallas Mavericks,SF,2023-24,8.53,3.25,0.97,12.12
Nicolo Melli,New Orleans Pelicans,SF,2019-20,5.49,2.50,1.14,12.11
Troy Brown Jr.,Chicago Bulls,SG,2021-22,3.54,2.54,0.83,12.10
Duncan Robinson,Miami Heat,SF,2023-24,12.68,2.51,2.78,12.10
Isaiah Thomas,Washington Wizards,SG,2019-20,10.61,1.48,3.17,12.09
E'Twaun Moore,New Orleans Pelicans,SG,2019-20,6.47,1.82,1.08,12.09
Jose Alvarado,New Orleans Pelicans,SG,2022-23,9.02,2.31,3.05,12.08
Anthony Lamb,Golden State Warriors,SF,2022-23,6.69,3.47,1.55,12.08
Jordan Nwora,Milwaukee Bucks,SF,2021-22,6.01,2.73,0.73,12.06
Devonte' Graham,New Orleans Pelicans,SG,2022-23,5.00,1.29,2.07,12.06
Skylar Mays,Los Angeles Lakers,SG,2023-24,0.79,0.21,0.36,12.06
Caleb Martin,Miami Heat,SF,2022-23,9.36,4.71,1.60,12.06
Furkan Korkmaz,Philadelphia 76ers,SG,2019-20,9.78,2.33,1.10,12.05
Anfernee Simons,Portland Trail Blazers,SG,2020-21,7.17,2.00,1.27,12.05
Jarrett Culver,Atlanta Hawks,SG,2022-23,2.00,1.73,0.27,12.05
Kai Jones,Charlotte Hornets,C,2022-23,2.31,1.81,0.22,12.05
Jevon Carter,Phoenix Suns,SG,2020-21,3.44,1.28,0.99,12.05
Santi Aldama,Memphis Grizzlies,PF,2021-22,2.24,1.47,0.36,12.05
Tyson Chandler,Houston Rockets,C,2019-20,0.50,0.97,0.09,12.04
Cory Joseph,Detroit Pistons,SG,2021-22,7.04,2.35,3.20,12.02
JD Davison,Boston Celtics,SG,2022-23,0.66,0.31,0.38,12.02
Danny Green,Philadelphia 76ers,SG,2020-21,9.34,3.71,1.69,12.01
Eric Gordon,Houston Rockets,SG,2022-23,13.09,2.06,2.89,12.01
Kevin Huerter,Atlanta Hawks,SG,2020-21,11.74,3.30,3.44,12.00
Javonte Green,Chicago Bulls,SG,2020-21,1.41,0.66,0.21,12.00
Jalen Wilson,Brooklyn Nets,SF,2023-24,3.96,2.43,0.83,12.00
Kyle Korver,Milwaukee Bucks,SG,2019-20,6.54,2.07,1.15,12.00
Yuta Watanabe,Memphis Grizzlies,SG,2019-20,1.13,0.63,0.16,12.00
Marvin Williams,Milwaukee Bucks,SF,2019-20,3.40,3.70,0.95,12.00
Dorian Finney-Smith,Dallas Mavericks,SF,2020-21,9.67,5.34,1.67,12.00
Jae'Sean Tate,Houston Rockets,SF,2022-23,8.84,3.69,2.63,11.98
Jordan Bell,Washington Wizards,SF,2020-21,1.56,2.11,0.56,11.98
Aaron Holiday,Indiana Pacers,SG,2019-20,8.59,2.14,3.08,11.98
Patrick Williams,Chicago Bulls,SF,2020-21,9.23,4.61,1.39,11.98
Alex Caruso,Chicago Bulls,SG,2021-22,7.24,3.52,3.93,11.98
Terance Mann,Los Angeles Clippers,SG,2023-24,8.77,3.39,1.59,11.97
Caleb Martin,Miami Heat,SF,2023-24,9.85,4.32,2.20,11.96
Josh Richardson,Miami Heat,SG,2023-24,9.24,2.63,2.28,11.96
Brandon Williams,Portland Trail Blazers,SG,2021-22,12.36,2.96,3.76,11.95
Josh Richardson,Boston Celtics,SG,2021-22,9.70,2.84,1.50,11.95
Josh Richardson,Philadelphia 76ers,SG,2019-20,13.73,3.16,2.95,11.95
Royce O'Neale,Utah Jazz,SF,2020-21,6.99,6.83,2.55,11.93
Justin Holiday,Indiana Pacers,SG,2019-20,8.26,3.26,1.27,11.93
Alize Johnson,Chicago Bulls,SF,2021-22,1.04,1.33,0.30,11.93
Justin Anderson,Indiana Pacers,SG,2021-22,6.85,3.08,2.08,11.92
Zeke Nnaji,Denver Nuggets,PF,2023-24,2.51,1.69,0.43,11.92
Isaiah Roby,San Antonio Spurs,SF,2022-23,3.07,1.93,0.68,11.92
Seth Curry,Brooklyn Nets,SG,2022-23,9.05,1.61,1.60,11.91
Shaedon Sharpe,Portland Trail Blazers,SG,2022-23,9.74,2.91,1.16,11.91
Josh Okogie,Phoenix Suns,SG,2023-24,4.07,2.26,0.94,11.91
Joe Ingles,Orlando Magic,SG,2023-24,4.17,2.00,2.86,11.90
Rodney McGruder,Detroit Pistons,SG,2021-22,3.69,1.50,0.65,11.90
Kent Bazemore,Golden State Warriors,SG,2020-21,6.97,3.32,1.57,11.90
Ish Smith,Charlotte Hornets,SG,2021-22,3.29,1.12,1.92,11.90
Damion Lee,Phoenix Suns,SG,2022-23,7.37,2.74,1.21,11.88
Gabe York,Indiana Pacers,SG,2022-23,8.00,2.00,1.67,11.88
Justin Jackson,Oklahoma City Thunder,SF,2020-21,4.82,1.45,1.04,11.88
Cam Reddish,New York Knicks,SG,2021-22,4.79,1.11,0.53,11.87
Cedi Osman,Cleveland Cavaliers,SF,2022-23,8.26,2.17,1.42,11.87
Devonte' Graham,San Antonio Spurs,SG,2023-24,1.43,0.45,0.61,11.86
Markieff Morris,Brooklyn Nets,SF,2022-23,2.00,1.23,0.52,11.86
Lindy Waters III,Oklahoma City Thunder,SF,2022-23,4.28,1.50,0.56,11.85
Alex Caruso,Los Angeles Lakers,SG,2020-21,5.78,2.66,2.50,11.83
Solomon Hill,Memphis Grizzlies,SF,2019-20,5.37,2.82,1.84,11.83
Rodney Hood,Portland Trail Blazers,SG,2019-20,6.97,2.18,0.97,11.83
Ousmane Dieng,Oklahoma City Thunder,SF,2023-24,3.59,1.38,1.00,11.82
Quinndary Weatherspoon,Golden State Warriors,SG,2021-22,1.58,0.74,0.26,11.82
Doug McDermott,San Antonio Spurs,SF,2021-22,11.33,2.25,1.25,11.81
De'Andre Hunter,Atlanta Hawks,SG,2022-23,14.70,4.06,1.34,11.81
Jeff Green,Houston Rockets,SF,2023-24,6.44,2.25,0.89,11.79
Cason Wallace,Oklahoma City Thunder,SG,2023-24,6.84,2.28,1.46,11.79
Patrick Williams,Chicago Bulls,SF,2022-23,10.16,3.99,1.22,11.78
Royce O'Neale,Brooklyn Nets,SF,2023-24,7.28,4.42,2.74,11.76
Vlatko Čančar,Denver Nuggets,SF,2022-23,3.86,1.66,1.04,11.76
Davis Bertans,Dallas Mavericks,SF,2021-22,5.32,2.55,0.68,11.74
Langston Galloway,Phoenix Suns,SG,2020-21,2.71,0.60,0.37,11.73
Brandon Williams,Dallas Mavericks,SG,2023-24,1.74,0.42,0.55,11.72
Justin James,Sacramento Kings,SG,2019-20,1.37,0.49,0.28,11.72
Corey Kispert,Washington Wizards,SF,2022-23,11.08,2.80,1.18,11.72
Jaden McDaniels,Minnesota Timberwolves,SF,2022-23,11.91,3.84,1.85,11.71
Blake Wesley,San Antonio Spurs,SG,2023-24,3.57,1.25,2.21,11.71
Torrey Craig,Indiana Pacers,SF,2021-22,6.09,3.61,1.07,11.71
Georges Niang,Utah Jazz,SF,2019-20,5.44,1.76,0.61,11.69
Malachi Flynn,Toronto Raptors,SG,2023-24,5.06,2.10,2.35,11.68
Kira Lewis Jr.,New Orleans Pelicans,SG,2021-22,5.22,1.44,1.81,11.68
Theo Pinson,Dallas Mavericks,SG,2022-23,1.16,0.77,0.56,11.67
Ayo Dosunmu,Chicago Bulls,SG,2021-22,8.71,2.74,3.28,11.67
Sidy Cissoko,San Antonio Spurs,SG,2023-24,2.14,1.05,0.48,11.67
Colin Castleton,Los Angeles Lakers,C,2023-24,1.00,0.50,0.13,11.67
Malachi Flynn,Toronto Raptors,SG,2021-22,2.82,0.94,1.04,11.67
Bones Hyland,Los Angeles Clippers,SG,2023-24,3.28,0.71,1.19,11.66
PJ Dozier,Denver Nuggets,SG,2020-21,7.70,3.64,1.84,11.66
Wayne Ellington,Detroit Pistons,SG,2020-21,7.25,1.39,1.10,11.66
Josh Christopher,Houston Rockets,SG,2022-23,4.71,0.90,0.92,11.65
Carlik Jones,Chicago Bulls,SG,2022-23,0.95,0.24,0.29,11.64
AJ Green,Milwaukee Bucks,SG,2022-23,3.08,0.90,0.44,11.64
Aaron Holiday,Washington Wizards,SG,2021-22,5.34,1.43,1.66,11.63
Quenton Jackson,Washington Wizards,SG,2022-23,4.31,0.62,1.15,11.63
Elijah Hughes,Utah Jazz,SG,2021-22,1.19,0.47,0.17,11.63
Taurean Prince,Brooklyn Nets,SF,2019-20,12.08,5.95,1.81,11.63
Payton Pritchard,Boston Celtics,SG,2022-23,3.91,1.28,0.93,11.63
Cassius Winston,Washington Wizards,SG,2020-21,0.91,0.20,0.27,11.63
Collin Sexton,Cleveland Cavaliers,SG,2021-22,16.00,3.27,2.09,11.63
Nicolas Batum,Los Angeles Clippers,SG,2022-23,6.05,3.78,1.53,11.63
Gary Trent Jr.,Toronto Raptors,SG,2020-21,13.75,3.05,1.10,11.62
Taj Gibson,New York Knicks,SF,2021-22,3.05,3.05,0.43,11.62
Kyle Lowry,Philadelphia 76ers,SG,2023-24,8.00,2.83,4.61,11.61
Dzanan Musa,Brooklyn Nets,SG,2019-20,3.37,1.51,0.75,11.61
Maxi Kleber,Dallas Mavericks,SF,2020-21,5.88,4.33,1.13,11.61
Zeke Nnaji,Denver Nuggets,PF,2020-21,2.00,0.96,0.15,11.60
Nickeil Alexander-Walker,New Orleans Pelicans,SG,2021-22,12.78,3.28,2.78,11.60
Ed Davis,Cleveland Cavaliers,C,2021-22,0.35,0.81,0.09,11.59
Cody Martin,Charlotte Hornets,SF,2019-20,4.18,2.77,1.67,11.58
Danuel House Jr.,Houston Rockets,SG,2019-20,10.18,4.11,1.31,11.58
Dru Smith,Miami Heat,SG,2023-24,2.60,0.93,0.93,11.58
Marco Belinelli,San Antonio Spurs,SG,2019-20,5.47,1.50,1.05,11.58
Furkan Korkmaz,Philadelphia 76ers,SG,2021-22,6.70,2.30,1.67,11.58
Markieff Morris,Los Angeles Lakers,SF,2020-21,5.73,3.75,1.03,11.57
Zeke Nnaji,Denver Nuggets,PF,2022-23,4.47,2.23,0.29,11.57
Marvin Williams,Charlotte Hornets,SF,2019-20,6.11,2.42,0.91,11.56
Ousmane Dieng,Oklahoma City Thunder,SF,2022-23,4.71,2.56,1.12,11.56
Herbert Jones,New Orleans Pelicans,SF,2022-23,9.69,4.01,2.42,11.56
Duane Washington Jr.,Phoenix Suns,SG,2022-23,5.81,0.86,1.50,11.56
Moritz Wagner,Orlando Magic,PF,2020-21,11.00,4.91,1.09,11.55
Talen Horton-Tucker,Los Angeles Lakers,SG,2021-22,9.18,2.97,2.45,11.55
Hassani Gravett,Orlando Magic,SG,2021-22,5.56,2.33,2.22,11.55
Doug McDermott,San Antonio Spurs,SF,2022-23,9.76,2.06,1.36,11.54
Terrence Ross,Orlando Magic,SG,2021-22,8.28,2.12,1.53,11.53
Herbert Jones,New Orleans Pelicans,SF,2021-22,9.28,3.70,2.09,11.53
James Johnson,New Orleans Pelicans,SF,2020-21,8.08,3.64,1.92,11.53
Davion Mitchell,Sacramento Kings,SG,2021-22,11.48,2.21,4.17,11.52
Derrick Rose,New York Knicks,SG,2022-23,2.03,0.53,0.61,11.52
Garrett Temple,Brooklyn Nets,SG,2019-20,10.17,3.46,2.48,11.51
Jarrell Brantley,Utah Jazz,SF,2019-20,1.04,0.87,0.48,11.51
Jake Layman,Minnesota Timberwolves,SF,2020-21,3.25,0.94,0.39,11.50
Miles McBride,New York Knicks,SG,2023-24,6.85,1.22,1.39,11.50
Moses Moody,Golden State Warriors,SG,2022-23,3.82,1.33,0.65,11.49
D.J. Augustin,Houston Rockets,SG,2021-22,3.79,0.85,1.54,11.49
Gary Payton II,Washington Wizards,SG,2019-20,3.14,2.22,1.33,11.49
Jeff Green,Denver Nuggets,SF,2022-23,7.28,2.40,1.15,11.48
Lindell Wigginton,Milwaukee Bucks,SG,2021-22,3.20,1.00,0.92,11.47
Ricky Rubio,Cleveland Cavaliers,SG,2022-23,5.03,2.06,3.38,11.46
Langston Galloway,Detroit Pistons,SG,2019-20,10.26,2.26,1.53,11.45
Caleb Swanigan,Portland Trail Blazers,SF,2019-20,2.86,4.43,1.38,11.45
Trent Forrest,Atlanta Hawks,SG,2023-24,1.12,0.69,1.24,11.44
Lamar Stevens,Cleveland Cavaliers,SF,2021-22,5.39,2.31,0.62,11.43
Kyle Lowry,Miami Heat,SG,2023-24,8.19,3.49,3.97,11.43
Jalen McDaniels,Charlotte Hornets,SF,2019-20,5.24,3.82,0.76,11.43
Nico Mannion,Golden State Warriors,SG,2020-21,2.73,1.02,1.56,11.43
Brad Wanamaker,Charlotte Hornets,SG,2020-21,5.21,1.34,2.59,11.43
Patty Mills,San Antonio Spurs,SG,2020-21,10.37,1.63,2.28,11.42
Kentavious Caldwell-Pope,Denver Nuggets,SG,2022-23,10.82,2.74,2.41,11.42
Josh Jackson,Detroit Pistons,SG,2021-22,6.13,2.73,1.09,11.42
Bismack Biyombo,Oklahoma City Thunder,C,2023-24,0.64,0.64,0.07,11.40
Stanley Umude,Detroit Pistons,SG,2023-24,2.82,1.13,0.24,11.40
